<s>             | dit             | topic 134      topic 428      topic 187      topic 50       
keer            | voor            | topic 428      topic 49       topic 444      topic 245      
voor            | het             | topic 49       topic 428      topic 245      topic 347      
het             | eerst           | topic 289      topic 203      topic 49       topic 428      
eerst           | vader           | topic 428      topic 49       topic 289      topic 245      
vader           | wordt           | topic 49       topic 202      topic 265      topic 187      
wordt           | </s>            | topic 49       topic 245      topic 202      topic 265      
<s>             | aan             | topic 49       topic 202      topic 245      topic 265      
aan             | de              | topic 428      topic 49       topic 245      topic 202      
de              | andere          | topic 428      topic 245      topic 86       topic 347      
andere          | kant            | topic 245      topic 428      topic 86       topic 347      
kant            | alle            | topic 404      topic 187      topic 202      topic 289      
alle            | anderen         | topic 428      topic 245      topic 347      topic 49       
anderen         | die             | topic 49       topic 404      topic 289      topic 245      
die             | vonden          | topic 49       topic 289      topic 245      topic 203      
vonden          | dat             | topic 49       topic 245      topic 202      topic 347      
dat             | Phil            | topic 49       topic 202      topic 245      topic 347      
Phil            | niet            | topic 49       topic 202      topic 421      topic 265      
niet            | goed            | topic 49       topic 428      topic 203      topic 289      
goed            | bij             | topic 203      topic 205      topic 289      topic 404      
bij             | zijn            | topic 49       topic 347      topic 245      topic 202      
zijn            | hoofd           | topic 49       topic 428      topic 245      topic 347      
hoofd           | was             | topic 49       topic 289      topic 202      topic 245      
was             | </s>            | topic 49       topic 347      topic 245      topic 202      
<s>             | elke            | topic 49       topic 202      topic 245      topic 347      
elke            | <UNK>           | topic 428      topic 245      topic 86       topic 2        
<UNK>           | kan             | topic 49       topic 245      topic 428      topic 347      
kan             | twee            | topic 49       topic 245      topic 347      topic 202      
twee            | keer            | topic 428      topic 164      topic 296      topic 49       
keer            | vader           | topic 428      topic 49       topic 289      topic 245      
vader           | worden          | topic 49       topic 202      topic 187      topic 242      
worden          | maar            | topic 49       topic 428      topic 245      topic 202      
maar            | twee            | topic 428      topic 49       topic 245      topic 347      
twee            | keer            | topic 428      topic 164      topic 49       topic 245      
keer            | de              | topic 428      topic 49       topic 245      topic 444      
de              | US              | topic 428      topic 245      topic 49       topic 347      
US              | Open            | topic 448      topic 245      topic 265      topic 421      
Open            | winnen          | topic 203      topic 245      topic 60       topic 369      
winnen          | is              | topic 202      topic 245      topic 49       topic 265      
is              | er              | topic 49       topic 245      topic 202      topic 265      
er              | minder          | topic 428      topic 49       topic 245      topic 444      
minder          | gegeven         | topic 428      topic 203      topic 49       topic 245      
gegeven         | </s>            | topic 49       topic 60       topic 289      topic 404      
<s>             | alleen          | topic 49       topic 245      topic 202      topic 265      
alleen          | Payne           | topic 49       topic 245      topic 265      topic 202      
Payne           | Stewart         | topic 49       topic 245      topic 202      topic 265      
Stewart         | gaf             | topic 49       topic 202      topic 245      topic 265      
gaf             | niet            | topic 49       topic 245      topic 202      topic 265      
niet            | geheel          | topic 49       topic 203      topic 428      topic 289      
geheel          | belangeloos     | topic 49       topic 289      topic 203      topic 245      
belangeloos     | Phil            | topic 49       topic 289      topic 203      topic 347      
Phil            | gelijk          | topic 49       topic 202      topic 265      topic 245      
gelijk          | </s>            | topic 49       topic 289      topic 202      topic 60       
<s>             | en              | topic 49       topic 245      topic 202      topic 265      
en              | gooide          | topic 49       topic 289      topic 202      topic 265      
gooide          | net             | topic 49       topic 245      topic 202      topic 265      
net             | voor            | topic 49       topic 428      topic 245      topic 202      
voor            | de              | topic 49       topic 347      topic 245      topic 202      
de              | slotronde       | topic 428      topic 347      topic 245      topic 49       
slotronde       | die             | topic 428      topic 49       topic 60       topic 245      
die             | uitgerekend     | topic 49       topic 347      topic 245      topic 289      
uitgerekend     | op              | topic 49       topic 245      topic 347      topic 202      
op              | <UNK>           | topic 428      topic 49       topic 347      topic 245      
<UNK>           | gespeeld        | topic 49       topic 428      topic 245      topic 347      
gespeeld        | werd            | topic 49       topic 60       topic 289      topic 202      
werd            | nog             | topic 49       topic 245      topic 202      topic 347      
nog             | wat             | topic 428      topic 49       topic 444      topic 203      
wat             | olie            | topic 49       topic 347      topic 245      topic 428      
olie            | op              | topic 49       topic 289      topic 245      topic 428      
op              | het             | topic 49       topic 428      topic 347      topic 245      
het             | vuur            | topic 49       topic 289      topic 428      topic 347      
vuur            | door            | topic 404      topic 289      topic 187      topic 205      
door            | te              | topic 49       topic 347      topic 245      topic 202      
te              | verklaren       | topic 203      topic 304      topic 432      topic 205      
verklaren       | </s>            | topic 49       topic 187      topic 404      topic 289      
<s>             | ik              | topic 49       topic 347      topic 245      topic 202      
ik              | persoonlijk     | topic 489      topic 73       topic 265      topic 49       
persoonlijk     | heb             | topic 428      topic 49       topic 347      topic 289      
heb             | twee            | topic 49       topic 347      topic 428      topic 245      
twee            | kinderen        | topic 428      topic 164      topic 296      topic 49       
kinderen        | </s>            | topic 49       topic 60       topic 428      topic 289      
<s>             | voor            | topic 49       topic 428      topic 347      topic 245      
voor            | geen            | topic 49       topic 428      topic 347      topic 202      
geen            | geld            | topic 428      topic 49       topic 347      topic 245      
geld            | ter             | topic 187      topic 49       topic 289      topic 404      
ter             | wereld          | topic 276      topic 462      topic 203      topic 438      
wereld          | had             | topic 187      topic 404      topic 289      topic 242      
had             | ik              | topic 49       topic 347      topic 428      topic 202      
ik              | hun             | topic 428      topic 49       topic 245      topic 347      
hun             | geboorte        | topic 428      topic 347      topic 470      topic 245      
geboorte        | willen          | topic 49       topic 187      topic 428      topic 60       
willen          | missen          | topic 49       topic 347      topic 202      topic 245      
missen          | </s>            | topic 49       topic 202      topic 187      topic 242      
<s>             | Engelse         | topic 49       topic 202      topic 347      topic 245      
Engelse         | reporters       | topic 49       topic 245      topic 202      topic 347      
reporters       | merkten         | topic 49       topic 202      topic 245      topic 428      
merkten         | niet            | topic 49       topic 202      topic 265      topic 245      
niet            | zonder          | topic 49       topic 428      topic 289      topic 203      
zonder          | trots           | topic 49       topic 347      topic 245      topic 202      
trots           | op              | topic 49       topic 203      topic 187      topic 289      
op              | dat             | topic 49       topic 347      topic 428      topic 245      
dat             | de              | topic 49       topic 347      topic 202      topic 245      
de              | oude            | topic 428      topic 347      topic 49       topic 245      
oude            | Shakespeare     | topic 49       topic 245      topic 347      topic 428      
Shakespeare     | het             | topic 49       topic 60       topic 202      topic 245      
het             | weer            | topic 49       topic 289      topic 203      topic 428      
weer            | eens            | topic 428      topic 49       topic 203      topic 289      
eens            | bij             | topic 49       topic 428      topic 245      topic 289      
bij             | het             | topic 49       topic 347      topic 202      topic 245      
het             | rechte          | topic 49       topic 289      topic 203      topic 347      
rechte          | eind            | topic 203      topic 197      topic 251      topic 205      
eind            | had             | topic 428      topic 203      topic 289      topic 187      
had             | gehad           | topic 49       topic 202      topic 347      topic 265      
gehad           | </s>            | topic 49       topic 289      topic 60       topic 187      
<s>             | to              | topic 49       topic 202      topic 265      topic 245      
to              | <UNK>           | topic 49       topic 458      topic 421      topic 265      
<UNK>           | or              | topic 49       topic 428      topic 245      topic 202      
or              | not             | topic 458      topic 49       topic 428      topic 202      
not             | to              | topic 458      topic 119      topic 49       topic 237      
to              | <UNK>           | topic 458      topic 49       topic 119      topic 428      
<UNK>           | that's          | topic 428      topic 49       topic 458      topic 251      
that's          | the             | topic 458      topic 49       topic 421      topic 251      
the             | <UNK>           | topic 245      topic 129      topic 458      topic 428      
<UNK>           | </s>            | topic 49       topic 251      topic 458      topic 245      
<s>             | om              | topic 49       topic 134      topic 428      topic 202      
om              | een             | topic 428      topic 49       topic 134      topic 347      
een             | lang            | topic 428      topic 245      topic 347      topic 470      
lang            | verhaal         | topic 428      topic 267      topic 349      topic 289      
verhaal         | kort            | topic 187      topic 303      topic 242      topic 49       
kort            | te              | topic 187      topic 205      topic 404      topic 251      
te              | maken           | topic 205      topic 203      topic 267      topic 187      
maken           | </s>            | topic 187      topic 242      topic 303      topic 49       
<s>             | <UNK>           | topic 49       topic 202      topic 134      topic 347      
<UNK>           | werd            | topic 49       topic 428      topic 245      topic 202      
werd            | geboren         | topic 428      topic 49       topic 245      topic 202      
geboren         | precies         | topic 49       topic 202      topic 428      topic 245      
precies         | één           | topic 428      topic 49       topic 245      topic 202      
één           | dag             | topic 428      topic 164      topic 296      topic 245      
dag             | nadat           | topic 428      topic 289      topic 507      topic 60       
nadat           | haar            | topic 49       topic 428      topic 202      topic 245      
haar            | vader           | topic 428      topic 245      topic 49       topic 349      
vader           | tweede          | topic 49       topic 202      topic 428      topic 507      
tweede          | was             | topic 428      topic 245      topic 369      topic 251      
was             | geworden        | topic 428      topic 49       topic 245      topic 202      
geworden        | in              | topic 245      topic 428      topic 49       topic 187      
in              | de              | topic 428      topic 245      topic 49       topic 202      
de              | US              | topic 428      topic 129      topic 245      topic 203      
US              | Open            | topic 448      topic 245      topic 265      topic 421      
Open            | </s>            | topic 203      topic 245      topic 60       topic 428      
<s>             | twee            | topic 202      topic 265      topic 245      topic 49       
twee            | weken           | topic 428      topic 245      topic 164      topic 49       
weken           | voor            | topic 428      topic 467      topic 60       topic 245      
voor            | de              | topic 49       topic 202      topic 245      topic 134      
de              | dokters         | topic 428      topic 245      topic 347      topic 129      
dokters         | hadden          | topic 202      topic 245      topic 49       topic 60       
hadden          | voorspeld       | topic 428      topic 49       topic 245      topic 202      
voorspeld       | </s>            | topic 60       topic 49       topic 187      topic 404      
<s>             | u               | topic 49       topic 202      topic 245      topic 265      
u               | begrijpt        | topic 428      topic 49       topic 202      topic 245      
begrijpt        | heren           | topic 49       topic 202      topic 265      topic 245      
heren           | sprak           | topic 202      topic 49       topic 428      topic 507      
sprak           | de              | topic 49       topic 202      topic 265      topic 303      
de              | trotse          | topic 428      topic 349      topic 245      topic 65       
trotse          | vader           | topic 202      topic 245      topic 349      topic 49       
vader           | tot             | topic 202      topic 507      topic 49       topic 251      
tot             | de              | topic 428      topic 202      topic 245      topic 49       
de              | verslaggevers   | topic 428      topic 245      topic 202      topic 231      
verslaggevers   | die             | topic 507      topic 202      topic 245      topic 60       
die             | hem             | topic 507      topic 202      topic 245      topic 187      
hem             | tot             | topic 507      topic 428      topic 187      topic 251      
tot             | in              | topic 428      topic 245      topic 507      topic 202      
in              | het             | topic 428      topic 245      topic 202      topic 197      
het             | moederhuis      | topic 428      topic 225      topic 205      topic 18       
moederhuis      | waren           | topic 507      topic 187      topic 251      topic 404      
waren           | gevolgd         | topic 428      topic 245      topic 507      topic 202      
gevolgd         | dat             | topic 251      topic 187      topic 507      topic 60       
dat             | ik              | topic 202      topic 245      topic 265      topic 49       
ik              | in              | topic 428      topic 245      topic 202      topic 265      
in              | deze            | topic 428      topic 245      topic 202      topic 15       
deze            | omstandigheden  | topic 428      topic 349      topic 267      topic 245      
omstandigheden  | niet            | topic 267      topic 187      topic 507      topic 303      
niet            | veel            | topic 187      topic 267      topic 205      topic 303      
veel            | zin             | topic 267      topic 349      topic 18       topic 251      
zin             | had             | topic 187      topic 303      topic 267      topic 242      
had             | om              | topic 187      topic 303      topic 242      topic 507      
om              | een             | topic 202      topic 303      topic 507      topic 187      
een             | <UNK>           | topic 428      topic 349      topic 406      topic 18       
<UNK>           | af              | topic 187      topic 349      topic 267      topic 507      
af              | te              | topic 187      topic 507      topic 242      topic 303      
te              | dwingen         | topic 205      topic 187      topic 440      topic 267      
dwingen         | </s>            | topic 187      topic 303      topic 242      topic 507      
<s>             | een             | topic 187      topic 507      topic 242      topic 303      
een             | <UNK>           | topic 428      topic 349      topic 18       topic 406      
<UNK>           | in              | topic 349      topic 187      topic 267      topic 507      
in              | de              | topic 428      topic 245      topic 303      topic 267      
de              | US              | topic 428      topic 267      topic 129      topic 349      
US              | Open            | topic 448      topic 245      topic 265      topic 46       
Open            | betekent        | topic 203      topic 245      topic 60       topic 225      
betekent        | een             | topic 245      topic 428      topic 202      topic 265      
een             | extra           | topic 428      topic 245      topic 2        topic 91       
extra           | rondje          | topic 349      topic 267      topic 423      topic 143      
rondje          | van             | topic 245      topic 267      topic 419      topic 251      
van             | achttien        | topic 428      topic 49       topic 134      topic 245      
achttien        | holes           | topic 296      topic 428      topic 164      topic 145      
holes           | op              | topic 428      topic 267      topic 507      topic 251      
op              | maandag         | topic 428      topic 507      topic 245      topic 423      
maandag         | </s>            | topic 428      topic 60       topic 245      topic 225      
<s>             | de              | topic 428      topic 134      topic 507      topic 187      
de              | eerste          | topic 428      topic 245      topic 349      topic 129      
eerste          | twee            | topic 428      topic 245      topic 349      topic 369      
twee            | majors          | topic 428      topic 245      topic 225      topic 203      
majors          | van             | topic 245      topic 428      topic 60       topic 202      
van             | het             | topic 428      topic 245      topic 202      topic 49       
het             | seizoen         | topic 428      topic 225      topic 351      topic 203      
seizoen         | hebben          | topic 428      topic 60       topic 245      topic 203      
hebben          | we              | topic 428      topic 245      topic 202      topic 49       
we              | dus             | topic 428      topic 245      topic 49       topic 444      
dus             | gehad           | topic 428      topic 245      topic 267      topic 49       
gehad           | </s>            | topic 428      topic 187      topic 60       topic 251      
<s>             | dit             | topic 202      topic 245      topic 49       topic 428      
dit             | weekend         | topic 428      topic 187      topic 245      topic 265      
weekend         | staat           | topic 428      topic 245      topic 202      topic 369      
staat           | de              | topic 428      topic 245      topic 202      topic 265      
de              | derde           | topic 428      topic 245      topic 86       topic 153      
derde           | van             | topic 369      topic 245      topic 153      topic 203      
van             | de              | topic 428      topic 245      topic 202      topic 265      
de              | vier            | topic 428      topic 245      topic 153      topic 86       
vier            | op              | topic 428      topic 60       topic 203      topic 245      
op              | het             | topic 428      topic 245      topic 202      topic 197      
het             | programma       | topic 428      topic 225      topic 289      topic 203      
programma       | </s>            | topic 428      topic 60       topic 203      topic 289      
<s>             | de              | topic 428      topic 49       topic 202      topic 245      
de              | British         | topic 428      topic 245      topic 86       topic 2        
British         | Open            | topic 468      topic 245      topic 70       topic 189      
Open            | </s>            | topic 203      topic 3        topic 245      topic 60       
<s>             | gespeeld        | topic 245      topic 265      topic 202      topic 50       
gespeeld        | op              | topic 428      topic 245      topic 60       topic 369      
op              | de              | topic 428      topic 245      topic 202      topic 3        
de              | authentieke     | topic 428      topic 245      topic 153      topic 129      
authentieke     | <UNK>           | topic 428      topic 245      topic 202      topic 153      
<UNK>           | van             | topic 245      topic 428      topic 202      topic 265      
van             | <UNK>           | topic 428      topic 245      topic 202      topic 49       
<UNK>           | aan             | topic 428      topic 245      topic 202      topic 421      
aan             | de              | topic 428      topic 245      topic 202      topic 265      
de              | Schotse         | topic 428      topic 245      topic 153      topic 129      
Schotse         | kust            | topic 245      topic 202      topic 129      topic 265      
kust            | </s>            | topic 428      topic 245      topic 60       topic 202      
<s>             | een             | topic 245      topic 428      topic 134      topic 202      
een             | baan            | topic 428      topic 245      topic 470      topic 91       
baan            | waar            | topic 428      topic 245      topic 202      topic 265      
waar            | ze              | topic 428      topic 245      topic 202      topic 265      
ze              | geen            | topic 428      topic 245      topic 202      topic 265      
geen            | enkele          | topic 428      topic 245      topic 470      topic 444      
enkele          | kunstmatige     | topic 428      topic 470      topic 245      topic 267      
kunstmatige     | hindernis       | topic 494      topic 267      topic 470      topic 245      
hindernis       | hebben          | topic 404      topic 251      topic 187      topic 205      
hebben          | gelegd          | topic 187      topic 303      topic 251      topic 507      
gelegd          | omdat           | topic 187      topic 251      topic 404      topic 242      
omdat           | er              | topic 49       topic 202      topic 265      topic 245      
er              | een             | topic 428      topic 49       topic 245      topic 187      
een             | natuurlijke     | topic 428      topic 470      topic 245      topic 129      
natuurlijke     | hindernis       | topic 470      topic 494      topic 86       topic 2        
hindernis       | is              | topic 187      topic 251      topic 404      topic 440      
is              | die             | topic 187      topic 303      topic 251      topic 245      
die             | al              | topic 428      topic 49       topic 245      topic 187      
al              | haar            | topic 428      topic 164      topic 187      topic 295      
haar            | kunstmatige     | topic 428      topic 470      topic 245      topic 251      
kunstmatige     | collega's       | topic 470      topic 494      topic 86       topic 349      
collega's       | overbodig       | topic 187      topic 251      topic 507      topic 303      
overbodig       | maakt           | topic 187      topic 251      topic 440      topic 84       
maakt           | </s>            | topic 187      topic 303      topic 242      topic 251      
<s>             | de              | topic 187      topic 303      topic 49       topic 242      
de              | felle           | topic 428      topic 129      topic 470      topic 54       
felle           | <UNK>           | topic 494      topic 41       topic 349      topic 203      
<UNK>           | </s>            | topic 187      topic 251      topic 267      topic 507      
<s>             | verder          | topic 134      topic 428      topic 187      topic 49       
verder          | maaien          | topic 428      topic 187      topic 267      topic 205      
maaien          | ze              | topic 187      topic 251      topic 267      topic 303      
ze              | het             | topic 251      topic 267      topic 303      topic 187      
het             | gras            | topic 440      topic 251      topic 205      topic 243      
gras            | één           | topic 205      topic 440      topic 251      topic 187      
één           | keer            | topic 428      topic 225      topic 267      topic 251      
keer            | per             | topic 428      topic 187      topic 267      topic 251      
per             | jaar            | topic 428      topic 225      topic 19       topic 470      
jaar            | en              | topic 428      topic 187      topic 440      topic 254      
en              | dat             | topic 428      topic 187      topic 242      topic 205      
dat             | is              | topic 428      topic 187      topic 440      topic 303      
is              | zeker           | topic 428      topic 187      topic 440      topic 303      
zeker           | niet            | topic 428      topic 187      topic 440      topic 251      
niet            | voor            | topic 187      topic 205      topic 303      topic 440      
voor            | de              | topic 428      topic 303      topic 440      topic 243      
de              | Open            | topic 129      topic 428      topic 470      topic 349      
Open            | </s>            | topic 203      topic 267      topic 225      topic 41       
<s>             | Schotten        | topic 187      topic 303      topic 242      topic 254      
Schotten        | zijn            | topic 245      topic 369      topic 202      topic 303      
zijn            | zondag          | topic 428      topic 245      topic 251      topic 267      
zondag          | </s>            | topic 428      topic 245      topic 60       topic 203      
<s>             | voor            | topic 134      topic 428      topic 245      topic 202      
voor            | hen             | topic 428      topic 134      topic 202      topic 49       
hen             | was             | topic 428      topic 187      topic 267      topic 369      
was             | de              | topic 428      topic 245      topic 202      topic 265      
de              | beste           | topic 428      topic 129      topic 349      topic 245      
beste           | <UNK>           | topic 245      topic 349      topic 428      topic 267      
<UNK>           | <UNK>           | topic 187      topic 251      topic 507      topic 267      
<UNK>           | Natuur          | topic 187      topic 251      topic 303      topic 507      
Natuur          | </s>            | topic 251      topic 187      topic 507      topic 303      
<s>             | Gary            | topic 187      topic 428      topic 134      topic 303      
Gary            | Player          | topic 202      topic 265      topic 49       topic 251      
Player          | vatte           | topic 428      topic 65       topic 245      topic 267      
vatte           | het             | topic 428      topic 49       topic 134      topic 245      
het             | zo              | topic 428      topic 225      topic 143      topic 18       
zo              | samen           | topic 428      topic 267      topic 18       topic 349      
samen           | </s>            | topic 267      topic 428      topic 251      topic 349      
<s>             | <UNK>           | topic 134      topic 49       topic 202      topic 428      
<UNK>           | is              | topic 428      topic 245      topic 202      topic 267      
is              | het             | topic 428      topic 134      topic 245      topic 349      
het             | bewijs          | topic 143      topic 428      topic 225      topic 267      
bewijs          | dat             | topic 267      topic 187      topic 18       topic 303      
dat             | men             | topic 134      topic 349      topic 267      topic 202      
men             | zelfs           | topic 267      topic 349      topic 18       topic 423      
zelfs           | een             | topic 267      topic 349      topic 423      topic 428      
een             | moeras          | topic 349      topic 267      topic 18       topic 129      
moeras          | nog             | topic 267      topic 251      topic 187      topic 18       
nog             | <UNK>           | topic 267      topic 187      topic 18       topic 349      
<UNK>           | kan             | topic 267      topic 251      topic 187      topic 303      
kan             | maken           | topic 267      topic 303      topic 187      topic 18       
maken           | </s>            | topic 187      topic 267      topic 303      topic 242      
<s>             | en              | topic 134      topic 267      topic 349      topic 303      
en              | de              | topic 242      topic 187      topic 303      topic 267      
de              | grote           | topic 349      topic 129      topic 143      topic 54       
grote           | Ben             | topic 349      topic 267      topic 143      topic 423      
Ben             | <UNK>           | topic 349      topic 202      topic 267      topic 251      
<UNK>           | bekeek          | topic 267      topic 349      topic 251      topic 187      
bekeek          | <UNK>           | topic 267      topic 303      topic 187      topic 251      
<UNK>           | met             | topic 267      topic 18       topic 251      topic 349      
met             | een             | topic 349      topic 134      topic 423      topic 267      
een             | scherpe         | topic 349      topic 267      topic 428      topic 18       
scherpe         | blik            | topic 349      topic 267      topic 143      topic 497      
blik            | en              | topic 267      topic 251      topic 187      topic 18       
en              | sprak           | topic 267      topic 251      topic 349      topic 18       
sprak           | </s>            | topic 267      topic 303      topic 18       topic 134      
<s>             | het             | topic 134      topic 267      topic 447      topic 349      
het             | <UNK>           | topic 143      topic 267      topic 349      topic 18       
<UNK>           | te              | topic 267      topic 349      topic 143      topic 394      
te              | veel            | topic 267      topic 18       topic 349      topic 423      
veel            | </s>            | topic 267      topic 349      topic 423      topic 143      
<s>             | toen            | topic 134      topic 267      topic 349      topic 447      
toen            | Lee             | topic 134      topic 267      topic 349      topic 423      
Lee             | <UNK>           | topic 267      topic 349      topic 428      topic 447      
<UNK>           | met             | topic 267      topic 349      topic 18       topic 458      
met             | zijn            | topic 349      topic 447      topic 134      topic 423      
zijn            | tweede          | topic 349      topic 423      topic 143      topic 267      
tweede          | shot            | topic 349      topic 267      topic 423      topic 143      
shot            | in              | topic 267      topic 349      topic 143      topic 458      
in              | de              | topic 267      topic 349      topic 428      topic 423      
de              | <UNK>           | topic 267      topic 349      topic 129      topic 423      
<UNK>           | belandde        | topic 267      topic 349      topic 423      topic 18       
belandde        | en              | topic 267      topic 349      topic 447      topic 423      
en              | aan             | topic 267      topic 349      topic 251      topic 447      
aan             | zijn            | topic 267      topic 349      topic 428      topic 423      
zijn            | <UNK>           | topic 349      topic 423      topic 267      topic 143      
<UNK>           | vroeg           | topic 267      topic 349      topic 423      topic 143      
vroeg           | </s>            | topic 267      topic 251      topic 18       topic 349      
<s>             | heb             | topic 134      topic 447      topic 349      topic 267      
heb             | ik              | topic 267      topic 303      topic 242      topic 349      
ik              | een             | topic 267      topic 349      topic 423      topic 428      
een             | shot            | topic 349      topic 267      topic 143      topic 423      
shot            | naar            | topic 267      topic 349      topic 18       topic 187      
naar            | de              | topic 349      topic 267      topic 423      topic 18       
de              | green           | topic 349      topic 267      topic 143      topic 129      
green           | </s>            | topic 267      topic 349      topic 143      topic 494      
<s>             | antwoordde      | topic 134      topic 349      topic 267      topic 447      
antwoordde      | die             | topic 134      topic 187      topic 303      topic 202      
die             | </s>            | topic 349      topic 267      topic 423      topic 18       
<s>             | meer            | topic 134      topic 349      topic 267      topic 303      
meer            | dan             | topic 349      topic 267      topic 423      topic 143      
dan             | één           | topic 428      topic 267      topic 349      topic 164      
één           | zelfs           | topic 349      topic 267      topic 423      topic 164      
zelfs           | </s>            | topic 267      topic 349      topic 423      topic 18       
<s>             | <UNK>           | topic 134      topic 349      topic 267      topic 187      
<UNK>           | dat             | topic 349      topic 267      topic 428      topic 458      
dat             | is              | topic 349      topic 267      topic 134      topic 423      
is              | op              | topic 349      topic 267      topic 423      topic 18       
op              | <UNK>           | topic 349      topic 428      topic 423      topic 267      
<UNK>           | alles           | topic 267      topic 349      topic 458      topic 423      
alles           | wat             | topic 267      topic 349      topic 187      topic 18       
wat             | buiten          | topic 267      topic 349      topic 423      topic 18       
buiten          | de              | topic 267      topic 349      topic 18       topic 303      
de              | green           | topic 349      topic 267      topic 129      topic 423      
green           | ligt            | topic 267      topic 349      topic 423      topic 143      
ligt            | </s>            | topic 267      topic 349      topic 187      topic 303      
<s>             | naar            | topic 349      topic 134      topic 267      topic 447      
naar            | de              | topic 349      topic 134      topic 423      topic 447      
de              | normen          | topic 349      topic 267      topic 129      topic 423      
normen          | van             | topic 267      topic 349      topic 187      topic 18       
van             | de              | topic 349      topic 134      topic 423      topic 267      
de              | <UNK>           | topic 349      topic 143      topic 423      topic 54       
<UNK>           | Amerikaanse     | topic 267      topic 349      topic 143      topic 18       
Amerikaanse     | banen           | topic 349      topic 447      topic 143      topic 423      
banen           | zijn            | topic 267      topic 187      topic 303      topic 349      
zijn            | zelfs           | topic 267      topic 349      topic 423      topic 143      
zelfs           | de              | topic 267      topic 349      topic 423      topic 18       
de              | <UNK>           | topic 349      topic 267      topic 143      topic 423      
<UNK>           | op              | topic 267      topic 349      topic 18       topic 143      
op              | <UNK>           | topic 349      topic 267      topic 423      topic 428      
<UNK>           | te              | topic 267      topic 349      topic 458      topic 18       
te              | <UNK>           | topic 267      topic 349      topic 205      topic 18       
<UNK>           | als             | topic 267      topic 187      topic 349      topic 303      
als             | <UNK>           | topic 349      topic 267      topic 447      topic 18       
<UNK>           | </s>            | topic 267      topic 349      topic 18       topic 251      
<s>             | <UNK>           | topic 134      topic 349      topic 447      topic 267      
<UNK>           | zijn            | topic 458      topic 267      topic 349      topic 18       
zijn            | er              | topic 349      topic 267      topic 428      topic 423      
er              | niet            | topic 428      topic 267      topic 349      topic 423      
niet            | </s>            | topic 267      topic 349      topic 18       topic 303      
<s>             | wat             | topic 349      topic 267      topic 134      topic 447      
wat             | ons             | topic 267      topic 349      topic 18       topic 187      
ons             | verplicht       | topic 349      topic 267      topic 18       topic 423      
verplicht       | Henry           | topic 267      topic 349      topic 18       topic 187      
Henry           | <UNK>           | topic 267      topic 303      topic 251      topic 349      
<UNK>           | te              | topic 267      topic 349      topic 18       topic 458      
te              | citeren         | topic 267      topic 349      topic 18       topic 205      
citeren         | die             | topic 267      topic 187      topic 303      topic 242      
die             | de              | topic 267      topic 349      topic 447      topic 18       
de              | <UNK>           | topic 349      topic 447      topic 143      topic 129      
<UNK>           | omschreef       | topic 267      topic 349      topic 18       topic 447      
omschreef       | als             | topic 267      topic 349      topic 447      topic 303      
als             | de              | topic 349      topic 447      topic 18       topic 134      
de              | dunne           | topic 349      topic 447      topic 143      topic 54       
dunne           | strook          | topic 349      topic 267      topic 447      topic 143      
strook          | <UNK>           | topic 267      topic 349      topic 18       topic 458      
<UNK>           | gras            | topic 267      topic 349      topic 251      topic 458      
gras            | die             | topic 267      topic 187      topic 440      topic 303      
die             | de              | topic 267      topic 349      topic 187      topic 303      
de              | scheiding       | topic 349      topic 267      topic 143      topic 54       
scheiding       | vormt           | topic 267      topic 187      topic 303      topic 440      
vormt           | tussen          | topic 267      topic 303      topic 187      topic 440      
tussen          | twee            | topic 267      topic 18       topic 423      topic 349      
twee            | groepen         | topic 349      topic 267      topic 296      topic 143      
groepen         | <UNK>           | topic 267      topic 349      topic 423      topic 18       
<UNK>           | die             | topic 267      topic 251      topic 18       topic 187      
die             | in              | topic 267      topic 187      topic 251      topic 303      
in              | the             | topic 267      topic 428      topic 18       topic 349      
the             | <UNK>           | topic 129      topic 458      topic 189      topic 349      
<UNK>           | naar            | topic 267      topic 251      topic 225      topic 349      
naar            | de              | topic 267      topic 18       topic 428      topic 349      
de              | bal             | topic 349      topic 129      topic 267      topic 18       
bal             | aan             | topic 267      topic 251      topic 187      topic 303      
aan             | het             | topic 267      topic 18       topic 349      topic 507      
het             | zoeken          | topic 225      topic 18       topic 440      topic 251      
zoeken          | zijn            | topic 187      topic 267      topic 251      topic 242      
zijn            | </s>            | topic 267      topic 349      topic 18       topic 251      
<s>             | <UNK>           | topic 134      topic 18       topic 507      topic 303      
<UNK>           | had             | topic 458      topic 18       topic 428      topic 267      
had             | wel             | topic 428      topic 18       topic 267      topic 349      
wel             | vaker           | topic 428      topic 267      topic 18       topic 251      
vaker           | een             | topic 267      topic 18       topic 349      topic 251      
een             | scherpe         | topic 349      topic 18       topic 267      topic 406      
scherpe         | definitie       | topic 349      topic 267      topic 54       topic 18       
definitie       | in              | topic 267      topic 18       topic 187      topic 84       
in              | huis            | topic 267      topic 18       topic 303      topic 349      
huis            | </s>            | topic 251      topic 267      topic 303      topic 187      
<s>             | bijvoorbeeld    | topic 134      topic 507      topic 303      topic 187      
bijvoorbeeld    | voor            | topic 267      topic 18       topic 349      topic 423      
voor            | een             | topic 134      topic 18       topic 54       topic 423      
